group_key,group_key_type,file_id,n_candidates,n_with_datetime,is_selected,analysis_updated_datetime,workflow_type,workflow_version,workflow_mixed_flag,tie_break_applied,reason_code,api_fetch_status,dataset
C383391,case_id,7743562d-00ba-4721-90e7-d60944f537a0,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade2
C3N-01199,case_id,d517ce77-165b-4cbe-8292-7350c5228107,1,1,TRUE,2023-11-07T10:57:23.231898-06:00,STAR - Counts,61fd5ef8ab410a784da2e89eca063ca3c66998ec,FALSE,FALSE,single_candidate,ok,RNA_grade2
C760878,case_id,c5a36860-7e71-458a-86ee-a1c2d74e1854,1,1,TRUE,2024-07-12T16:24:11.564747-05:00,STAR - Counts,eecca6e2e475aab335bd7c365025ca0d0daa144b,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-4938-01B,sample_id,a282f56a-0884-40d2-b099-acf15dead7c7,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-4944-01A,sample_id,ddda9728-45af-4d0b-b6de-0c85e3a93ff8,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-5390-01A,sample_id,146ff077-a728-492d-a33b-b8e4ccaa16f1,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-5395-01A,sample_id,f2298168-e5da-464b-9a5f-d1f6a01e4068,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-6186-01A,sample_id,97a3cfa9-1504-406d-819c-c75fa4e42c24,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-6667-01A,sample_id,2a54e344-4f90-4de3-a507-d4667aa07728,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-6668-01A,sample_id,63dd6d04-3055-49d1-b666-3f8ca739edc3,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-CS-6669-01A,sample_id,35bb846d-310e-4750-a13d-f051ee420d4f,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5270-01A,sample_id,2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5274-01A,sample_id,a065734c-d1d5-410b-8ed3-7f9e144dc90d,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5275-01A,sample_id,24e48951-3bc0-44ff-afb2-a44eac9cf537,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5276-01A,sample_id,74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5278-01A,sample_id,1479d34c-7226-4f50-a3bb-e646b5dd9a47,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5279-01A,sample_id,4234539e-d8f7-4408-b6f3-e2f5476e38ff,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5280-01A,sample_id,d07fba61-ff49-4349-b090-5dd81af96ef6,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-5281-01A,sample_id,f549754c-a2b3-4970-aa03-39e5e31f49d8,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A4X9-01A,sample_id,8a7434b9-1690-4026-8084-ebc49a4f813b,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A4XA-01A,sample_id,23505fd3-8a7f-40ea-82e7-b5b6f7557857,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A4XC-01A,sample_id,803a721f-ae8a-4bb3-8b81-495544ea3c4e,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A4XE-01A,sample_id,19a294f1-350f-4cbc-b451-5083a25a2beb,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A4XH-01A,sample_id,d6d2876d-9624-4f5f-9a5a-366cbc5889d1,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64L-01A,sample_id,d3944323-90ae-4db4-895c-b8e9dd7cfb40,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64O-01A,sample_id,03adfb2d-63a4-43fb-87ae-0d174116490e,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64Q-01A,sample_id,cae5e7a1-9394-4aa6-bad0-6e9fa31e73b7,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64R-01A,sample_id,3e0184b4-cc2d-4956-96b1-71b4ae79e4d4,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64S-01A,sample_id,0a2571b8-6932-487c-9190-1fbe4e1728d9,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64U-01A,sample_id,c6a93a2c-a832-40b4-a335-f01b6aa22f3c,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64V-01A,sample_id,c18e0d24-80d2-4164-b456-46350af32cc0,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A64W-01A,sample_id,e31db1ec-c949-488a-a44c-3b75d867a77d,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A75K-01A,sample_id,c6152857-4bda-4a48-abdc-346b5752ba0e,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A75M-01A,sample_id,8723c7c0-1c79-45f5-ab15-d4a54a58440c,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DB-A75P-01A,sample_id,4759bd5b-043d-4348-943c-39fe8434941c,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DH-5140-01A,sample_id,2eecdfac-0657-4e12-8312-56f8c59ac698,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DH-5143-01A,sample_id,88021d16-b553-4543-8e2b-e693c01a277d,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DH-A66F-01A,sample_id,79f28022-1bbf-4a4a-bca1-f3e3b51442c6,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DH-A7US-01A,sample_id,ced38b35-e7cd-49de-be9e-ba150ebe972d,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5849-01A,sample_id,ab40f4b4-3eab-484e-bef3-7fa916a9cb9f,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5851-01A,sample_id,6316a950-ba08-4f1d-bbb7-b67329acf87c,1,1,TRUE,2022-10-31T12:30:48.562266-05:00,STAR - Counts,5a02c12930eb23436322a7494047b907b97570c5,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5852-01A,sample_id,7b089561-d449-4b86-bff0-6aa5eed1c8de,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5853-01A,sample_id,9512ac3b-38d0-41fd-b3a9-a6a9f13cbb54,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5855-01A,sample_id,9066b51d-b57f-484b-95ef-74f4a7a6880a,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5870-01A,sample_id,6a841a0e-844a-455a-832b-a6cccdd6972b,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5871-01A,sample_id,6a45f231-e207-4e03-8951-ee12f22364f3,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5872-01A,sample_id,9e739f95-8038-4d85-9d61-84bd520b8f63,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-5874-01A,sample_id,2c75e8fe-f58a-4cea-bd83-20fb0374a128,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6395-01A,sample_id,af44aa49-f28e-4a03-bc22-9f99aef5b210,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6396-01A,sample_id,158153ce-a7f7-4e5f-b83a-1cfcf9a0b47a,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6399-01A,sample_id,6d0c91ea-55dd-4c1c-b7b0-503957001490,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6400-01A,sample_id,b32639d9-5855-415b-abbd-86f94b9b1832,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6401-01A,sample_id,7f4c77cb-a49e-408f-a649-d5f333042325,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6403-01A,sample_id,ac7e9e0c-1eea-4ac7-9da6-bea4036a17f3,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6406-01A,sample_id,8653684f-c022-4acf-92ac-62759dc4a99f,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6407-01A,sample_id,d6c3d97d-c032-4c98-8ad8-7df13b6c9f79,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-6542-01A,sample_id,3491bc61-f79b-4fcf-93c8-577fb6cb7971,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7007-01A,sample_id,c5cbbd7b-a31b-4db7-a71b-ffb1140d7599,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7008-01A,sample_id,b679ed5e-e8a8-44fc-af8e-9730fed91838,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7009-01A,sample_id,bcf37fc6-ef72-4fc0-9567-c731400ec6f7,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7011-01A,sample_id,250c72dd-eeb3-4b45-a26c-cb72ede81bcc,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7014-01A,sample_id,cef1ef24-67c2-4035-ace6-00580812befc,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7015-01A,sample_id,dff492f1-7fdc-4ff6-b868-c355cedd6cad,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7019-01A,sample_id,c577dbcb-4a47-479f-94d7-c0973492f1c6,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7294-01A,sample_id,d55de9b7-8baf-4628-9c2f-00c53f2d80be,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7301-01A,sample_id,8a01f93c-19f3-4399-b63a-b0bd2d132d6f,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7304-01A,sample_id,77a1aa77-410d-4417-b259-2f9bfc38c138,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-7306-01A,sample_id,556b67e4-2987-45a0-978f-2ca76a50fab4,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-8161-01A,sample_id,0a2a899a-5dcb-44dd-aab7-5b13001c3e02,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-8162-01A,sample_id,ea69f170-b197-4538-a182-54f05d80f0bc,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-8163-01A,sample_id,ff3cfce9-61a3-4c0a-808b-eaa13955ca6b,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-8164-01A,sample_id,51e56ffc-afc4-4342-89b0-010d3e536ed7,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-8165-01A,sample_id,abf367b5-41fc-42f0-8b08-16f58930e78c,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-8166-01A,sample_id,7650dbf6-6782-4043-a99a-4e3fe299f03c,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-8167-01A,sample_id,fd1fe541-61b7-4556-807c-6ef4d3608008,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A5TR-01A,sample_id,eb1f3e1c-e307-4f4a-9b3e-5d1462d782aa,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A5TS-01A,sample_id,f00aa8f3-6acb-49bb-ae65-bfc0008fa52e,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A5TU-01A,sample_id,4b5a3053-b06d-4b3a-9460-54bd39453502,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A6S2-01A,sample_id,cf8a56c9-fd42-4f5e-b9bb-b25896ce9a5f,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A6S3-01A,sample_id,e67af2ff-1da7-4f26-88f0-6cba812ff306,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A6S6-01A,sample_id,1a519c62-8e59-4004-8250-a860e6c53f4e,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A76K-01A,sample_id,9173ab2e-758c-446c-9b0c-435265cf8462,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A76O-01A,sample_id,73a770c4-bb92-44f5-b3c1-cc9a60536a6b,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A7T8-01A,sample_id,cbc74c15-3a01-4eca-8a35-4d3b0d0ccab4,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A7TA-01A,sample_id,69cb65ea-67fc-4d62-9b16-6c6901cf0761,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A7TB-01A,sample_id,8fcc58b7-834f-43df-b0a5-375e59dc3bed,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A7TC-01A,sample_id,53061e36-95a1-48a3-94dd-0cb6cee4caea,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A7TD-01A,sample_id,ffaca8b3-a2d7-42dc-9d42-920a38fe2147,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-DU-A7TG-01A,sample_id,837fbf69-20e7-4395-96ce-c67cd7b294b0,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-5318-01A,sample_id,3f79a944-6621-4820-b93f-ae791bc07917,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-5319-01A,sample_id,94ed30cb-750d-4053-8a68-86159fbc97ac,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-5322-01A,sample_id,b8c20797-44bb-4242-9a57-5f13cf6aef67,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-A7YU-01A,sample_id,b65e20ec-c7d5-488f-91b8-5f46ceeff8f0,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-A7YV-01A,sample_id,4d73cbe9-34c3-47e8-a808-206b60cb78fa,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-A7YW-01A,sample_id,d3a5fae3-7ac9-478d-ac80-5ba3f2af75f6,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-A7YY-01A,sample_id,cf6e38ad-bf51-4314-8cb0-e50f95aee9ff,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-A7Z2-01A,sample_id,d20cf786-ccae-4aba-a46b-06355adf7e0a,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
TCGA-E1-A7Z3-01A,sample_id,ac87ca70-c4f5-4ad5-83de-e51bc3db5e59,1,1,TRUE,2022-01-19T13:10:50.513712-06:00,STAR - Counts,5d8c131bbff59fb0c969217fc1d44e6d1503cd1f,FALSE,FALSE,single_candidate,ok,RNA_grade2
