file_id,gene,tpm,log2tpm,status,n_hits,selected_value_rule,note,match_column_used
35bb846d-310e-4750-a13d-f051ee420d4f,CTLA4,0.1203,0.16388511670894185,ok,1,single_row,NA,gene_name
35bb846d-310e-4750-a13d-f051ee420d4f,TIGIT,0.0338,0.047957107396655034,ok,1,single_row,NA,gene_name
35bb846d-310e-4750-a13d-f051ee420d4f,HAVCR2,5.1625,2.6235157414905492,ok,1,single_row,NA,gene_name
35bb846d-310e-4750-a13d-f051ee420d4f,CD274,0.7772,0.8296060464605546,ok,1,single_row,NA,gene_name
35bb846d-310e-4750-a13d-f051ee420d4f,PDCD1LG2,0.2541,0.32665239100440335,ok,1,single_row,NA,gene_name
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,PDCD1,0.1248,0.1696684995230859,ok,1,single_row,NA,gene_name
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,CTLA4,0.3915,0.4766409086695203,ok,1,single_row,NA,gene_name
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,TIGIT,0.4384,0.524464925964998,ok,1,single_row,NA,gene_name
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,HAVCR2,25.6587,4.736534524628522,ok,1,single_row,NA,gene_name
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,CD274,2.7276,1.8982470560818683,ok,1,single_row,NA,gene_name
2c7ecb00-2262-45c0-bf5e-8ad2c4ca2c8e,PDCD1LG2,2.0453,1.6065843585726753,ok,1,single_row,NA,gene_name
a065734c-d1d5-410b-8ed3-7f9e144dc90d,PDCD1,0.1528,0.2051422406252982,ok,1,single_row,NA,gene_name
a065734c-d1d5-410b-8ed3-7f9e144dc90d,CTLA4,1.8865,1.5293212253456978,ok,1,single_row,NA,gene_name
a065734c-d1d5-410b-8ed3-7f9e144dc90d,TIGIT,0.6102,0.687239893984603,ok,1,single_row,NA,gene_name
a065734c-d1d5-410b-8ed3-7f9e144dc90d,HAVCR2,19.4918,4.356974811155339,ok,1,single_row,NA,gene_name
a065734c-d1d5-410b-8ed3-7f9e144dc90d,CD274,0.5928,0.6715651261710532,ok,1,single_row,NA,gene_name
a065734c-d1d5-410b-8ed3-7f9e144dc90d,PDCD1LG2,1.0276,1.019773069040027,ok,1,single_row,NA,gene_name
24e48951-3bc0-44ff-afb2-a44eac9cf537,PDCD1,4.1134,2.354282886467759,ok,1,single_row,NA,gene_name
24e48951-3bc0-44ff-afb2-a44eac9cf537,CTLA4,0.2255,0.2933704842047526,ok,1,single_row,NA,gene_name
24e48951-3bc0-44ff-afb2-a44eac9cf537,TIGIT,0.5249,0.6087146366201514,ok,1,single_row,NA,gene_name
24e48951-3bc0-44ff-afb2-a44eac9cf537,HAVCR2,30.5542,4.979760141803367,ok,1,single_row,NA,gene_name
24e48951-3bc0-44ff-afb2-a44eac9cf537,CD274,1.6445,1.4029949753792508,ok,1,single_row,NA,gene_name
24e48951-3bc0-44ff-afb2-a44eac9cf537,PDCD1LG2,0.5953,0.6738277517734518,ok,1,single_row,NA,gene_name
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,PDCD1,0.5736,0.6540688627290807,ok,1,single_row,NA,gene_name
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,CTLA4,0.3968,0.4821254640799907,ok,1,single_row,NA,gene_name
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,TIGIT,0.3717,0.45596498891751785,ok,1,single_row,NA,gene_name
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,HAVCR2,60.7581,5.948556463381587,ok,1,single_row,NA,gene_name
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,CD274,6.821,2.9673530835946256,ok,1,single_row,NA,gene_name
74bb3ac7-66ab-4389-94fd-0d9693c7c3d1,PDCD1LG2,5.8481,2.775703768977776,ok,1,single_row,NA,gene_name
1479d34c-7226-4f50-a3bb-e646b5dd9a47,PDCD1,0.1738,0.2311866132278648,ok,1,single_row,NA,gene_name
1479d34c-7226-4f50-a3bb-e646b5dd9a47,CTLA4,0.0852,0.11796095273241665,ok,1,single_row,NA,gene_name
1479d34c-7226-4f50-a3bb-e646b5dd9a47,TIGIT,0.8678,0.9013399826408863,ok,1,single_row,NA,gene_name
1479d34c-7226-4f50-a3bb-e646b5dd9a47,HAVCR2,18.7632,4.304744657718631,ok,1,single_row,NA,gene_name
1479d34c-7226-4f50-a3bb-e646b5dd9a47,CD274,1.0204,1.0146409468817532,ok,1,single_row,NA,gene_name
1479d34c-7226-4f50-a3bb-e646b5dd9a47,PDCD1LG2,2.6729,1.8769196171509634,ok,1,single_row,NA,gene_name
4234539e-d8f7-4408-b6f3-e2f5476e38ff,PDCD1,0.1852,0.245130531411833,ok,1,single_row,NA,gene_name
4234539e-d8f7-4408-b6f3-e2f5476e38ff,CTLA4,0.0778,0.1080894918402974,ok,1,single_row,NA,gene_name
4234539e-d8f7-4408-b6f3-e2f5476e38ff,TIGIT,2.633,1.8611613657533979,ok,1,single_row,NA,gene_name
4234539e-d8f7-4408-b6f3-e2f5476e38ff,HAVCR2,8.3448,3.2241637873416638,ok,1,single_row,NA,gene_name
4234539e-d8f7-4408-b6f3-e2f5476e38ff,CD274,1.8372,1.504467852705359,ok,1,single_row,NA,gene_name
4234539e-d8f7-4408-b6f3-e2f5476e38ff,PDCD1LG2,1.255,1.1731274334806563,ok,1,single_row,NA,gene_name
d07fba61-ff49-4349-b090-5dd81af96ef6,PDCD1,0.1918,0.2531421525641866,ok,1,single_row,NA,gene_name
d07fba61-ff49-4349-b090-5dd81af96ef6,CTLA4,0.5325,0.6158870739160568,ok,1,single_row,NA,gene_name
d07fba61-ff49-4349-b090-5dd81af96ef6,TIGIT,0.3852,0.47009429264777897,ok,1,single_row,NA,gene_name
d07fba61-ff49-4349-b090-5dd81af96ef6,HAVCR2,13.2933,3.8372671354639367,ok,1,single_row,NA,gene_name
