pair_id,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
602,0.9148880702336745,0.5669859196242883,0.9251902802048457,0.8444681302616489,0.7878551098180819,0.6334156108858978,0.8927611034537557,0.6605766779425056,0.938432151607769,0.6016307555052783,0.7593707026739012,0.9343904110278104,0.9473724583171798,0.8568711814046935,0.736198992980627,0.7152198512273102,0.823940493599604,0.943862043145579,0.8299835437819074,0.9339336144049946,0.8143495894247461,0.8539796781807081,0.7545561680201688,0.6555719046845135,0.6383755529953313,0.8550573840176209,0.7567524985280116,0.3365653076234559,0.768610204453852,0.9657233680329352,0.9852432888682464,1.067751300739382,0.8857521227872024,0.7226720093648106,0.9592711386262127,1.0357072871097055,0.8722298297146808,0.49303150763136605,0.8379889231719346,0.897584905135229,1.0196011236541294,0.9336384799479619,0.512083510706527,0.9770534870823294,0.8062040686452806,0.9999413194839382,0.9375961653589933,0.8748551975008101,0.8090123325151923,0.6841896350119732
603,0.9279014914320008,0.707783723256479,0.9242492715632523,0.8740543003613677,0.8006532381974928,0.6572981861699088,0.9499413826526534,0.66698405436052155,0.9606109244545409,0.6579045062043366,0.809423567718773,0.9513795446333261,0.967200448405066,0.9035245002231655,0.7737967888778402,0.7581930346291741,0.8431645235725572,0.9647194850989501,0.8719091684087934,0.9215517557987817,0.842792589780322,0.9400516638652225,0.8287651606880719,0.7774647114493249,0.7679263710829798,1.0338894877247147,0.9329019907898753,0.3199619151793631,0.8016194973588363,0.9763621240822158,1.02201274240932,1.0785314646730315,0.9372636530171764,0.7328194795989718,0.9343072341786339,1.0421879937132659,0.9211017905443106,0.4963051759287536,0.8315716027311025,0.9074786032409768,1.0121568239036056,0.9592411771977288,0.4701637340805375,1.0077491692089313,0.9600542485445916,1.027217512494036,0.9340792181106,0.9300205734764742,0.8100195932123947,0.7033053032948068
604,0.9012639906710399,0.7386794167620537,0.8863562350201827,0.8812298351370879,0.7853906259297428,0.6366160921962964,0.9297476900024559,0.5978037438557017,0.9186222172264613,0.6502336679068357,0.8092662962990598,0.9378252289193338,0.9929101422447778,0.962701544798811,0.6918154063061334,0.6846000499239218,0.8097536028572045,0.9880255217531769,0.8498740230784593,0.8861980136022735,0.7918861489756965,0.8890153698514394,0.8043839773583805,0.7909735707119263,0.7436666035916656,1.0383222013735347,0.9536377167456724,0.2854282285520569,0.7929763984921313,0.9698671873760198,1.0101825142146104,1.0891273256833895,0.921573125984606,0.6986499153797916,0.9362510427790314,1.035069536871339,0.8478138225316507,0.4899217112309774,0.8144870112063043,0.8902309960062731,1.0172909498364453,0.9498539774021189,0.45859961624544165,0.9956420917394201,0.8593937384452751,1.0274779643523213,0.9151216868446876,0.8855316722915572,0.8045969678484508,0.6749818336602584
605,0.9327472046391837,0.6782642357330658,0.8990881095516318,0.8753172829006064,0.7866583503265523,0.6168641102480222,0.9293059512666719,0.6700200474030568,0.9430177495569083,0.6489380887245078,0.796345303269316,0.9432696982357667,0.97400071120776055,0.9253872873866091,0.7192079715002356,0.7116393637423527,0.8173960306722059,0.9666553049167489,0.8579940085226974,0.9062033995838475,0.8147190307038961,0.9099713595841072,0.7959511077002458,0.7821536388329052,0.7167845503436049,0.9366734341736546,0.8622663815139503,0.24628875158965866,0.7930569875244448,0.9681512659681898,1.0196687431271994,1.0745662575130817,0.9208758501487501,0.7165197263810494,0.936165145033796,1.0385141128100206,0.89119673815648,0.3812550393144031,0.8284022421422648,0.9028276443251273,1.0158190298407586,0.9584955222737325,0.45251200019357185,1.00123491686917,0.884163423716393,1.020887993097879,0.9328388852623924,0.8858354477125665,0.8197376075061075,0.6915956605996856
606,0.9574681417632065,0.7438568183598135,0.9163451427791256,0.8897985425178349,0.7958969074484086,0.6509978777400006,0.9574386432443578,0.7245032544553319,0.9605659034169004,0.6768903720894796,0.8180380869854945,0.9472438951008872,0.9022423661044618,0.9622281596736281,0.75839550242573,0.7262950361544793,0.8433947632800578,0.8935677484709981,0.863989049624028,0.8545391195426707,0.8217976240795888,0.8837629709091123,0.8385352976285575,0.7648510390637985,0.7602776300571985,0.9459173772360807,0.886306793389995,0.2687908525641897,0.8011941264214897,0.9446369592414207,1.0125172013102932,1.0616176511983006,0.9054176791630407,0.7369290802499814,0.9373709867900752,1.052317837741936,0.9110487714833485,0.3140062077275874,0.8543368965603448,0.9112514079113687,1.0314444726307574,0.9668872695964541,0.4512523177082079,1.0030809065901627,0.885988813575718,1.00981718776306,0.9589602569027259,0.8808311786203238,0.8229459459449696,0.7317347321242924
607,0.9388751326761896,0.742253540436738,0.923209284004448,0.8673239135798115,0.8027673265653383,0.6811494602523052,0.948588321757453,0.7316983584310934,0.9599188512067992,0.6861306031192941,0.834846960915266,0.963500277568381,0.9873238865091483,0.9464786677336622,0.7729858427705263,0.7698549815856441,0.8507144652958135,0.9660728010894396,0.8735267627660283,0.893205418726495,0.8303313689879024,0.8992363534239132,0.828225172911563,0.8087338411408426,0.7724455952317132,0.9679412445061183,0.895786836201662,0.28712941575516115,0.7966019106441656,0.9677787730819652,1.023363027195728,1.0824877643072097,0.9366595867040686,0.6995477382039055,0.9266893947010333,1.0484320587389768,0.897078251764939,0.4046849345522627,0.8538769084284523,0.9010808460890783,1.034599425264298,0.966210491970429,0.480223444340722,1.018711625483943,0.9095757483931725,1.0169785478660354,0.9322572710534595,0.9059224815653948,0.8078249564016398,0.727124511421028
608,0.9340994430568951,0.6174086622133788,0.9184896858828975,0.8811247659423767,0.7712710343517445,0.6274671586672661,0.9035866153824607,0.6808207568770123,0.9465951578931311,0.631130979679883,0.7592578751096266,0.9666274664998877,1.0196781047712304,0.9035714172881659,0.7073339012184638,0.6874031069477744,0.8331243893533046,1.0018280190450157,0.851631329414955,0.8346109547411256,0.8107213155125175,0.8813866121374808,0.7790849824109256,0.7050695020831286,0.6654507542165488,0.8982490554416573,0.8187704250829223,0.2781001071599369,0.7576912024567456,0.9789098547750223,1.016102673702496,1.1003040325592128,0.9456760232373572,0.6809644843164356,0.9257628562780871,1.0597640299744575,0.8638078794477848,0.3388266039083365,0.8142578704740344,0.8839672337980322,1.0197609838309738,0.9345201990745996,0.4905128817860014,0.9844219126235876,0.8592744173029346,1.0184211061832242,0.9252588404173017,0.9017870384350128,0.8145017308858828,0.6829017926890009
609,0.9267476885834558,0.7173210946263254,0.9121561058105151,0.8470796857752193,0.8094181580798988,0.6733234443154147,0.9176386591850824,0.696123194541544,0.9472126772454766,0.6257228089797529,0.8190873977504677,0.9187407905789816,0.8854397647530052,0.8679964796044052,0.7575711782838895,0.7391512218150352,0.8304106646104675,0.8881294361640536,0.833352096290103,0.9070010614440734,0.8444450458805445,0.8514827405126048,0.7998656450869487,0.7500283621580244,0.7502843726265093,0.998949982418692,0.9143605212534948,0.3940789885726563,0.800934097730618,0.9506935994364465,0.991098096489808,1.0462830608618876,0.8679843607547653,0.731138562176222,0.9244146815862461,1.045831224136014,0.867991703530994,0.4855487923329084,0.8527863225615706,0.8999471449365057,1.021729978321881,0.9609276533037082,0.5425751398678944,0.9814206119453369,0.8583814436783694,0.9753871226482195,0.9521687112270129,0.9140492087057354,0.7924657345415556,0.6896575126383758
610,0.8756828409811802,0.4780129325660941,0.8264695328164221,0.7493585934852294,0.6875900078215779,0.5344101732952612,0.7944267404347395,0.6484051130926156,0.8715850556710617,0.5129967940578705,0.6446529149200843,0.9325009007791074,0.9441120908188438,0.7095021273480615,0.6396307623605849,0.5907631918226414,0.806235432402744,0.9318595050833179,0.7633131329322922,0.8010153055916649,0.7798757293023934,0.7404373862138811,0.6542480536512568,0.5462250213849857,0.47428863471943633,0.7627418331926579,0.6667806863689455,0.23177884357475761,0.6152660989461068,0.9526386913274576,0.9345567917605286,1.0679784667059553,0.8878017833071327,0.6035917619163774,0.9129344984226349,1.0287659103884614,0.7728086465379629,0.38255395200577264,0.8036774292798744,0.8162904439317507,0.990926485286134,0.8641515835756532,0.4570391989942964,0.8933495545559951,0.6666877710208791,0.9652189118081717,0.8448595167832367,0.8078263358332296,0.8285933955049162,0.627395763585945
611,0.9220791226280873,0.6726035856283137,0.8982335065643284,0.8926753129549803,0.7873894086134828,0.6386397944850631,0.9246347120175201,0.6880085515510597,0.9276758730241894,0.674576021259012,0.8052213077831167,0.9378241386378539,0.9132431974715106,0.9010872520061276,0.7196762434556521,0.719964990249029,0.8270340928547785,0.9109381819009853,0.8538779685712677,0.8726317471372912,0.8178182471818422,0.905856059251045,0.7893291903211187,0.7768188236797416,0.7419749538334984,0.9162724740780667,0.8593654786951442,0.2549628121862993,0.7932298888475049,0.9565315375850391,1.006463044339112,1.0619687442889425,0.8903111452328185,0.6877124712574001,0.9186401839784164,1.037105461461967,0.8908504378896329,0.39436515554151325,0.825453657532721,0.9044235064137807,1.0124777290869291,0.9627963155821089,0.44588634119744014,1.0068600559405112,0.9064707042098202,1.019022684932019,0.9068187595304786,0.8756704007089745,0.7936821237769242,0.6915768420839798
612,0.9144318915517224,0.6492698903452231,0.9071042441348732,0.8651702061459788,0.7675472538121748,0.6306923696714811,0.9120322255600195,0.6224524390759754,0.9258081247374179,0.6220363671052995,0.7688989534228456,0.912992389382519,0.8290480906772121,0.8859222580537587,0.7048008875359633,0.6771195804399479,0.7921943403084624,0.8284691411210839,0.8474926553406426,0.8354709677327238,0.8113339747322459,0.9388659447995379,0.7811745627933705,0.8103405172584998,0.722510759298759,0.9604506434316671,0.8776573943191395,0.24099797476392232,0.7455722795586448,0.9112086954544937,0.9871561188100936,1.0457732382615303,0.8649690561368812,0.679741241803675,0.8789607004055693,1.0138197082442566,0.8799165167889283,0.3074584155944354,0.7939937917696708,0.8562383726136295,1.0290858133896685,0.9439149033020383,0.3785328566157351,0.9851646145141807,0.9353406623233853,1.0009246499185318,0.9285386504565512,0.8681996716735264,0.7728300076139899,0.6747926791143779
613,0.9320718458258818,0.6944740507356815,0.900313277008999,0.8499190965913529,0.7817268227544387,0.6057759073295379,0.9336662650173058,0.6594126980684055,0.9212940259108442,0.6668984518527784,0.8152228888941866,0.9257225104366028,0.8970555010154545,0.8840960101996057,0.7052741694929228,0.6797955690204196,0.8151695401035094,0.9000944556336957,0.8380032377014484,0.846756597771556,0.8249896162183592,0.8921157730686703,0.7875523127489616,0.764496947922749,0.7314700455537293,0.9574485690229237,0.8861036286770491,0.2386777597446998,0.7894923214596893,0.9497382098216749,1.010089384078328,1.0576541086138733,0.8865538517553149,0.7011855336115801,0.9320405415855539,1.030526521121283,0.8802867539415528,0.2695695487050681,0.816665841967496,0.8920377644077698,1.0297279726224027,0.9712231055505204,0.4084313629609316,1.0023296077996755,0.9010092330905224,1.0217315087849195,0.9062643485021097,0.8781438149954712,0.7573897827426962,0.6863889520157102
614,0.9130905296299235,0.6491043462958981,0.8988383956531079,0.8675315530306916,0.7761855317740637,0.6075567364995481,0.9066219975655813,0.6542005568483775,0.9122572715086975,0.6248748176814135,0.776979769848664,0.9284949801841627,0.9702023877212087,0.8972662377705299,0.7080767491538373,0.7028307502355224,0.8028542897209567,0.9619430023592864,0.8423351617498507,0.8879683957077195,0.816382096794347,0.8788627136100167,0.7714936673175862,0.7649296575694767,0.7206771711226005,0.9335278097124732,0.8484837932647661,0.27355904983302465,0.7843685281271833,0.9775284815148225,0.9914688973974287,1.0726731037756583,0.9016762947321094,0.7004098895887579,0.9143355362739254,1.0251699847959805,0.8735520646323495,0.4315184146230521,0.8052970564797924,0.8741654043588624,1.0192291172277999,0.939796832494782,0.48003724465014463,1.0093221569819637,0.8876066190575269,1.0070529654610516,0.9214395287817762,0.8840155375537563,0.8220562949968763,0.6872361376732772
615,0.8741380698666136,0.6251764744177912,0.8776181505887292,0.7023500317196092,0.7323144530730343,0.6103955405553518,0.8600888096059915,0.5849085747391266,0.8650188156656818,0.5820772733244733,0.7207690830982239,0.9198215719587225,0.8812883010510983,0.7781439607443194,0.6715830726497004,0.6141384961955362,0.7826741567360836,0.8748176173628197,0.7838802331125054,0.8597161724401258,0.8040443653088011,0.8001530236118686,0.7491166598334478,0.6664132669198983,0.641904042375312,0.9553677647091869,0.8496522099682144,0.25497613930274365,0.6865085342396292,0.9497813032564639,0.9527651834585212,1.0573816870374497,0.866596211930185,0.6323155516450814,0.8995429450323202,1.027107618515291,0.8210058898300898,0.3138835677727676,0.8063306230922123,0.8702045448246815,1.0121152400574247,0.9440302227878428,0.41833345102875247,0.9994919656255451,0.8006364332253684,0.9830274931473302,0.8914860892202766,0.8257887669096581,0.8098583054760722,0.6305727568236257
616,0.9334551810136926,0.5553678211850752,0.9029547476623172,0.8409374855287537,0.7911680588052082,0.6091825473412074,0.8859132089229124,0.6856376420468803,0.9674424670135553,0.6213689376771185,0.7400635753081996,0.9663157961900719,1.0004152754525628,0.880673241296806,0.7242633658518127,0.7214339838588338,0.8458639608145906,0.9746478377200078,0.8798791613195921,0.8963666534994517,0.8361551185253564,0.8945446080862489,0.7612618734393592,0.6558978305494362,0.6186572331201865,0.9027263890099513,0.7876523067474173,0.31847334160346047,0.7381759281655651,0.9700997472034955,1.015835608629747,1.0891408606145703,0.9496868975379678,0.7060112704751916,0.9366213793223914,1.0571244196586842,0.8655143501073458,0.4554267238087421,0.8596422798511819,0.8801593501899416,1.004855999731745,0.9573891860378952,0.5067614212109877,1.0017056088528573,0.8103991492898166,1.012659814427532,0.9240064150191717,0.9055470553273285,0.802162228656334,0.700280289758397
617,0.9228881541621331,0.6160687854861943,0.8899307742040237,0.7969486525721283,0.7668662383879192,0.5910277539883435,0.8911132035322874,0.6391226308689177,0.9185472736659335,0.6006309932637641,0.7537045201149213,0.9434143721679069,0.902768160355975,0.8701462700054929,0.6892789730232787,0.6758002191793326,0.8273894362135222,0.8914402139237944,0.8203633720410946,0.8114656481056427,0.829126261504264,0.8584393350793498,0.7642386187796345,0.6813620024323467,0.6430148020255463,0.8944591622220979,0.8021672455800574,0.2788660997184428,0.7062083245814794,0.926201445640745,0.9784239735260795,1.0728516955251912,0.8955042429079314,0.7250590961560327,0.9143928312697488,1.0630443374469623,0.8590476316295972,0.36745353599904956,0.8250955140506187,0.86627242177182,1.0093874895886488,0.953897673864474,0.392822563250343,0.9548367080469523,0.820834603483451,1.0128053317242671,0.887432782257159,0.8708080373995101,0.750030099438953,0.6797597323328833
