pair_id,HALLMARK_ADIPOGENESIS,HALLMARK_ALLOGRAFT_REJECTION,HALLMARK_ANDROGEN_RESPONSE,HALLMARK_ANGIOGENESIS,HALLMARK_APICAL_JUNCTION,HALLMARK_APICAL_SURFACE,HALLMARK_APOPTOSIS,HALLMARK_BILE_ACID_METABOLISM,HALLMARK_CHOLESTEROL_HOMEOSTASIS,HALLMARK_COAGULATION,HALLMARK_COMPLEMENT,HALLMARK_DNA_REPAIR,HALLMARK_E2F_TARGETS,HALLMARK_EPITHELIAL_MESENCHYMAL_TRANSITION,HALLMARK_ESTROGEN_RESPONSE_EARLY,HALLMARK_ESTROGEN_RESPONSE_LATE,HALLMARK_FATTY_ACID_METABOLISM,HALLMARK_G2M_CHECKPOINT,HALLMARK_GLYCOLYSIS,HALLMARK_HEDGEHOG_SIGNALING,HALLMARK_HEME_METABOLISM,HALLMARK_HYPOXIA,HALLMARK_IL2_STAT5_SIGNALING,HALLMARK_IL6_JAK_STAT3_SIGNALING,HALLMARK_INFLAMMATORY_RESPONSE,HALLMARK_INTERFERON_ALPHA_RESPONSE,HALLMARK_INTERFERON_GAMMA_RESPONSE,HALLMARK_KRAS_SIGNALING_DN,HALLMARK_KRAS_SIGNALING_UP,HALLMARK_MITOTIC_SPINDLE,HALLMARK_MTORC1_SIGNALING,HALLMARK_MYC_TARGETS_V1,HALLMARK_MYC_TARGETS_V2,HALLMARK_MYOGENESIS,HALLMARK_NOTCH_SIGNALING,HALLMARK_OXIDATIVE_PHOSPHORYLATION,HALLMARK_P53_PATHWAY,HALLMARK_PANCREAS_BETA_CELLS,HALLMARK_PEROXISOME,HALLMARK_PI3K_AKT_MTOR_SIGNALING,HALLMARK_PROTEIN_SECRETION,HALLMARK_REACTIVE_OXYGEN_SPECIES_PATHWAY,HALLMARK_SPERMATOGENESIS,HALLMARK_TGF_BETA_SIGNALING,HALLMARK_TNFA_SIGNALING_VIA_NFKB,HALLMARK_UNFOLDED_PROTEIN_RESPONSE,HALLMARK_UV_RESPONSE_DN,HALLMARK_UV_RESPONSE_UP,HALLMARK_WNT_BETA_CATENIN_SIGNALING,HALLMARK_XENOBIOTIC_METABOLISM
GLSS-HF-BCDE-TP,0.8191265438862798,0.4930528724560964,0.7384952553179712,0.689288117477297,0.6183709594501238,0.41616372125800294,0.7418007260128345,0.5253256615179077,0.7630091842310136,0.5246503946514723,0.6287304108809395,0.8420407949793481,0.8017850168808924,0.6775493733915537,0.5238139340234059,0.5348781484721584,0.7308351455277775,0.7873465835423104,0.6800648636359901,0.6985281483320233,0.6613110696591579,0.690322218723893,0.5885668489551624,0.5132184464411108,0.46602906991262055,0.7643441249931314,0.6675261037153323,0.1698053718416381,0.5804327424494431,0.7993929104496593,0.8533245858404371,1.0260271952356594,0.7557985722126918,0.5475235352154045,0.7476623431527403,0.9777409662878719,0.6900007897567286,0.27806260134914046,0.6838873798132145,0.7562391715578134,0.8877717164769429,0.8354217240942199,0.35008660107522477,0.7929665051711465,0.6146081683484794,0.8356146895880583,0.7137876102075474,0.7250264413396579,0.6619951739953979,0.5672544404418165
GLSS-HF-DE05-TP,0.8107169110420467,0.46349423494621034,0.7468693428322514,0.6551154684375929,0.6287638368793544,0.4442249446217479,0.7234564876206037,0.5163927338433634,0.7930564255134491,0.4927817866325414,0.5904847087205541,0.8471168580571299,0.8315464874522581,0.700243631444857,0.5316927787928735,0.5203937640813867,0.7291996422581016,0.7984281822866762,0.6778659554841487,0.6729430684939512,0.6600507719386853,0.6788232831916886,0.5945815569130517,0.4657993077102624,0.4545386531222653,0.7406307250628529,0.646224386533287,0.18698441405279406,0.5395195961429482,0.8074434593645188,0.8688837414089795,1.0375882155830123,0.8150564096451045,0.546895750997269,0.7425835727906879,0.995419860539089,0.6738267002002282,0.3141911236755407,0.6735879576058098,0.7648985512115886,0.8868179724280737,0.8172054675657647,0.3740086955594047,0.7595927982394315,0.5982818411668664,0.8687967081059842,0.7103819716386449,0.749529914363652,0.667566461018147,0.5608701967219303
GLSS-HF-DF35-TP,0.8117291822152629,0.49478242312707893,0.7478372671892212,0.6297352797275001,0.6035286189626172,0.42282187653307973,0.7334667728912606,0.5162246761807429,0.7702801988498467,0.5115105709022361,0.6188058104114958,0.8388256991388391,0.8043742721456539,0.6742800510942367,0.4932659521220055,0.5203008666726363,0.7159842428053564,0.7715835438547006,0.6733482433304954,0.655885513089243,0.6626641428981778,0.6891383008953438,0.5733464801169893,0.5072255898519111,0.4610828471235762,0.7023746046246332,0.6340146244927571,0.18071716468652146,0.575590328643037,0.7968364022577319,0.8575804273227622,1.0233802764565423,0.7586709045141453,0.5547312190248578,0.7700302291451404,0.9805278679577634,0.6910269404598146,0.3085893965483461,0.6741051747654937,0.752867031294547,0.8924132220356189,0.8471932362306335,0.364579773315019,0.7924136366445241,0.6043060624333472,0.8474894752303861,0.6986795693444241,0.738934840874856,0.6493415281311787,0.573694758216073
GLSS-HF-EE74-TP,0.800231166344929,0.5034514488085116,0.7275227870581646,0.6573462527169291,0.6357421398518757,0.4495330365805936,0.7463011379515705,0.4811606826871292,0.8002314652163381,0.5287882286277552,0.6271156029002624,0.8369981593652527,0.8083085745687852,0.7048260122137564,0.5387532945904207,0.5625489343637773,0.7123490953674229,0.7944231586879165,0.7163318728853766,0.719004730652431,0.6635885317983726,0.7332419540151127,0.584019566170249,0.5224179541225824,0.4899559082026873,0.6737511505002727,0.6257028947955985,0.2028362227009349,0.5983097273938818,0.795729019467011,0.8901582448296673,1.0313448462259733,0.7802009185521669,0.569510522033456,0.7215627355478484,0.9815202755354785,0.7041268797898169,0.3883756996714126,0.6799171040570096,0.763821892711109,0.8824131440474885,0.8432730773664755,0.40120277744653843,0.7945935533475026,0.6086989536546284,0.8765278082034232,0.7156197737582741,0.7400026309135642,0.6461788992176304,0.5775251605277303
GLSS-LU-0B10-TP,0.7018597881199857,0.4786153128823563,0.7439365243936701,0.5488062510402408,0.5904881031698931,0.465708650065635,0.7063274203581179,0.4356837372299391,0.7397757260975254,0.44485391343511055,0.5781540522948231,0.6470405895990451,0.6752205428556524,0.6135444084985242,0.5009410372886373,0.43753217162102087,0.6438792768940227,0.7088976606924354,0.601440231998753,0.7064356506925998,0.6184803383039637,0.6479797485113381,0.5596347857417532,0.504543050699622,0.45651449338405,0.6943718850686267,0.6446457401972651,0.18768180134593324,0.5199879873181396,0.789522232836153,0.7549697950868509,0.8816765683481592,0.56143822337061,0.5126357214956778,0.6629071162943673,0.792262510413312,0.6295476740939984,0.27962430416544826,0.5615245732226225,0.7034592031583519,0.8605796493854994,0.7286874745763191,0.3123015956566139,0.7453076654684037,0.6082188144072456,0.7394597428394935,0.7224254112579991,0.6349881539387492,0.5704640875584541,0.5036525442042751
GLSS-LU-0B12-TP,0.7738457402670075,0.5539411090673542,0.7736625568368962,0.6631084335745212,0.6070797841367238,0.4385121842482924,0.778896896716143,0.507334062653612,0.7522671655562617,0.5426703264941152,0.663358804243961,0.7396963826617594,0.7674024449554603,0.7567447513356981,0.5151751769426907,0.5056665565949162,0.7055512909734597,0.7671976526399993,0.698096626625652,0.6029871272010444,0.6693617967398695,0.7657316926752693,0.6274861369071663,0.6427669511567543,0.551075788940454,0.792722680753286,0.7589571090389519,0.14162314383607078,0.5857977666894065,0.8322179403030929,0.875483559248177,0.9684712989901824,0.6615679237428113,0.5326700841275942,0.6357901322612991,0.9083884588691048,0.7064139217386576,0.22412807340578575,0.6517733738275723,0.764301377678274,0.9303628522508114,0.8622563722018896,0.3210838394312184,0.7923523303242761,0.6935238333988831,0.8151746262550645,0.7676565070052676,0.6976785807165262,0.5637099898310802,0.5759498196785612
GLSS-LU-0B13-TP,0.7541475305554745,0.5391593435211164,0.7697025341448719,0.6465629821331602,0.6130736636615906,0.46266208475804943,0.7646317698184606,0.48957989260585943,0.7775860124179391,0.5249033085333709,0.6412410161717468,0.7547358370634866,0.7945521057967805,0.7303177269765797,0.5394211062069981,0.520056797493843,0.6865741769063152,0.7726446652865745,0.6711910899904633,0.6050452129864147,0.6591501667368255,0.738012811859753,0.6285376185882375,0.5925812189342692,0.5363281674948543,0.7536043029741681,0.7177738370254962,0.12526310427986911,0.5542798705849071,0.8456729933256635,0.8609186592192329,0.965927720680089,0.6380968955192302,0.5305669358139075,0.6373211361836747,0.8726186007781963,0.6586043968351477,0.1916640151176368,0.6232021241093764,0.7537950026186779,0.9203851085743915,0.8265846885298868,0.32450527474540747,0.8438293065308992,0.7068917030499335,0.8170303476139544,0.8007225665744584,0.6830176877623402,0.5564159027449889,0.5345368399324106
GLSS-LU-00B9-TP,0.7597795128263816,0.5127844983870612,0.7761772698469886,0.7479306832026181,0.6491838696996427,0.4468808081113954,0.771476417206762,0.4691229063533872,0.782944993738192,0.5225103033388128,0.6512266670508734,0.746756614726151,0.7104027384580042,0.8029159062379176,0.537416035716334,0.5159600015864477,0.65642396618087,0.7223483223401715,0.6886100023078112,0.6460828645646828,0.653067655661971,0.7743331001625923,0.6274587406922293,0.5943917145037642,0.548415468286253,0.7017558040177947,0.6837725776612682,0.13817990177947487,0.6136560020833198,0.8118988897714502,0.8686467947311028,0.9615821269602861,0.6767904841008278,0.5550605162673435,0.6974754750261377,0.8743412365190555,0.7024907942421177,0.26910950700816044,0.623584259331612,0.7651284393968981,0.9094510993976769,0.8279054209167052,0.3281206045551049,0.843319062165499,0.7115255574000037,0.8462708683618626,0.8152248360662023,0.6962621871914484,0.5797491688179129,0.5646584370180727
GLSS-LU-00C1-TP,0.7478245865144313,0.4733147227310433,0.730973877964999,0.68136593759735,0.6168889850016217,0.4036010202710819,0.7217244462937226,0.4817676745829265,0.7406725798305693,0.49449406576017774,0.5982967113576848,0.7393993686155655,0.705345251273056,0.7362440316885154,0.5209005440557578,0.4865205858452601,0.6515176861115549,0.7005019427220133,0.6608135730948279,0.6601140775961442,0.6559490395233224,0.7292253764387961,0.578542507973297,0.5379592455344148,0.48765563718601657,0.6740077200275607,0.6239659829676727,0.15718391247966967,0.5433565020640218,0.7958110728588478,0.8183771992957254,0.9392575666343986,0.6604665896462206,0.559788994819402,0.6877672788018357,0.8489597705345532,0.6665334600522277,0.224758796891023,0.6043305455822862,0.7410607493800188,0.8756211071016762,0.7784415526357742,0.3053180907546093,0.8031075621503532,0.6244202510604498,0.7981304387498376,0.7854256676760855,0.6676363079299399,0.5842192579667396,0.5315437934106598
GLSS-LU-00C2-TP,0.7179346627694108,0.475426046068825,0.7270482886126495,0.6054812542823734,0.6059011125257584,0.4257172578869158,0.7144790703477268,0.43627917759202756,0.7216856071610953,0.4887302695101405,0.6151833127047264,0.7068586675443549,0.7481821292172138,0.6997026313339253,0.49442155145082245,0.49692164721067317,0.6450673379886863,0.735275228070257,0.6382688544298742,0.6473077264734756,0.6412579275173611,0.7001796268399456,0.5762522258006921,0.5380462271263006,0.479175605486033,0.6809965685529673,0.6449239520933353,0.1302097977699231,0.5410803802727101,0.8022186811188821,0.8024725037805706,0.9291900962082547,0.6616443307311116,0.5169811113892008,0.7034631815567614,0.8152239028416791,0.6253235333562815,0.20102796002638126,0.5803976748633182,0.7171269845953002,0.8840009490583279,0.7547322166474825,0.32427778924673756,0.8023172441792176,0.6196225253974255,0.7990355453137373,0.7658101368168643,0.6392210250411425,0.5612465608161763,0.5267580300126933
GLSS-MD-LP04-TP,0.781746561668882,0.551128756490336,0.7681828032406084,0.6460117417228082,0.6055876576465491,0.48369628848476676,0.7461715488804369,0.5423874054662484,0.7548287118945818,0.5165419116012492,0.6516891024714866,0.7757828432488049,0.7160206989980816,0.682590693966436,0.5501579119083151,0.5584632414324083,0.7025024425278507,0.7094396372622547,0.6548313881043117,0.6223836312637079,0.678157713533118,0.6824548318127487,0.619936969066772,0.5794891670367428,0.5224323923240383,0.8343638601452517,0.7580200082260826,0.16780422027923483,0.6058678062922691,0.7710635732740408,0.833480712765739,0.9782877847677072,0.7128026812540911,0.544023458782982,0.6924253033635629,0.9508744192799876,0.6825735850378343,0.3096588700593263,0.639643050834141,0.726470870430906,0.8970788082877544,0.8125229854056737,0.357298069484973,0.7799216108555271,0.6432382408898579,0.8182157854913464,0.7673049571898616,0.7004910772306471,0.5754817356326363,0.5639745503636271
GLSS-SM-R056-TP,0.8185817748054103,0.5145481140601263,0.7134658759599363,0.7000712811249962,0.6007101348528354,0.45768718141033954,0.7365569491891635,0.5313529275867589,0.792646301420977,0.5327136412631889,0.613961756462578,0.8822327764047414,0.8685313334317587,0.7106704744905563,0.48477495209011634,0.5241449973993799,0.7517785109421802,0.8047011390859038,0.7056974437900904,0.5795016491730434,0.6552691246015077,0.7061003365968477,0.5961572531441733,0.5319820208944792,0.46635646646870216,0.7392315202092368,0.6618696236900404,0.15920931143448805,0.5536224486542638,0.7395957978430625,0.8810518644774651,1.0479271246597988,0.817155104005153,0.5374502524871624,0.6827572849001321,1.016352516957806,0.7047105997474097,0.28241247965985156,0.6888632105165219,0.7332736386907072,0.882372207450657,0.8257925089113276,0.38142276183804286,0.7147183114746933,0.623462831827396,0.8623315158214352,0.6443608366480346,0.730008615150966,0.5942881576654108,0.5893264141615339
GLSS-SM-R060-TP,0.8210072347669518,0.5438847890182065,0.770324826465303,0.6827226387437042,0.6191362534406055,0.4771529158979041,0.7776906455147121,0.5228141836787691,0.8369375567581916,0.5581794631531477,0.6622959822553148,0.8606176948709295,0.8265076609683678,0.7137304829975412,0.5355666670431616,0.5538566524164668,0.7347747027214447,0.7759056461652634,0.7121863210941459,0.6166079647446707,0.6772607780932995,0.7772365348257331,0.6369509319503059,0.5955148884605604,0.5257647181679115,0.7797100842831391,0.705803389277947,0.1708489629503106,0.5929827358337437,0.7585577071306011,0.9171778548322789,1.0423002501421523,0.8001541367413988,0.5798647493353886,0.6793087826669821,0.9878691714598852,0.7385044172461456,0.2574742283602372,0.6835711076765973,0.7502358985463954,0.8915490715248943,0.8700832677874135,0.3605416718958205,0.767365569112378,0.7232379486380257,0.8870618962678203,0.6778810523686223,0.7717310898473315,0.5557069492291328,0.5973246916197844
GLSS-SM-R061-TP,0.8199199354228973,0.5771385098866822,0.7320299867092172,0.6758058394259354,0.5974028096498628,0.46570650205764713,0.788486316034723,0.522107175560439,0.8458288253462123,0.5599106829992799,0.6737318956356906,0.8550079974382082,0.804699998274301,0.7146797335424557,0.5354418028696002,0.5700982346693326,0.7279436647858232,0.7496997639781984,0.707374158490204,0.6282220042973142,0.6678310523358502,0.7677162215098454,0.6537548946041409,0.6526048878303397,0.5651339141856752,0.8929855561809238,0.8001046337815044,0.1633501857645822,0.6135887496423308,0.7301940717217272,0.907029241456275,1.0284256361994926,0.8040423193778841,0.5782442245748104,0.6859953474038717,0.9846907176443149,0.7460370386883058,0.3353916803901187,0.6923371753328557,0.7301531024393478,0.8883974267978055,0.834065558540947,0.3577736054597611,0.7518077402769864,0.7432779632641013,0.8783732900090108,0.6607722595181236,0.7765426403746372,0.5646275502583777,0.6199387573069467
GLSS-SM-R063-TP,0.8309582427464507,0.6114583418724759,0.7478714228361169,0.6473753770465892,0.6186160429048987,0.47922556699149266,0.7969482953364565,0.5439787904020663,0.8124468760959033,0.5672557851705705,0.7062203698665768,0.816994474289323,0.715994357940856,0.7179949933289809,0.5659856895621589,0.5871601671844051,0.7460295623702989,0.6771064601749915,0.6754122800013111,0.6418237783999641,0.695229443026289,0.7361361215617728,0.6596322314929596,0.6267398832872111,0.5763621862832901,0.8223585979529711,0.7679594352618322,0.19765499898395686,0.6448884405716924,0.7192485479214223,0.886141127981233,1.0025343233838269,0.7101871170190477,0.605691687418559,0.6763895627378382,0.9768808333150096,0.7356668657611662,0.3152341210434531,0.6896714510491998,0.7453428511783405,0.9019218772154586,0.8864307121434177,0.3401696504208505,0.7793809252756893,0.7212340596595458,0.8606737865568777,0.6852099163755491,0.7696570996005554,0.5650156087747038,0.6330676266877981
