pair_id,StromalScore,ImmuneScore,ESTIMATEScore,TumorPurity
GLSS-CU-R012-TP,-1321.5896561494,-633.268777742343,-1954.85843389174,0.949851189267058
GLSS-CU-R019-TP,-79.0082196257271,1311.08987038431,1232.08165075858,0.7067925208091276
GLSS-HF-1DDC-TP,-496.168632891828,270.326283699327,-225.842349192501,0.8409087031603636
GLSS-HF-4D9A-TP,-495.799448428085,603.177965292372,107.378516864286,0.8134429618320038
GLSS-HF-9A7A-TP,-428.848341259853,750.858863694031,322.010522434178,0.7947173163197662
GLSS-HF-50F3-TP,147.882868477515,1553.10337833219,1700.98624680971,0.6564657840571572
GLSS-HF-57AE-TP,117.738875647597,967.244687291477,1084.98356293907,0.7219014167520541
GLSS-HF-2548-TP,-606.55247992317,406.40500994811,-200.147469975061,0.8388615638662776
GLSS-HF-2869-TP,-362.714848492366,1229.16489234263,866.450043850268,0.7437241932829337
GLSS-HF-2919-TP,-869.513875090825,327.050135406387,-542.463739684438,0.8651435404536797
GLSS-HF-2934-TP,-654.893998412485,1175.37558185273,520.481583440242,0.7766992930645576
GLSS-HF-3050-TP,-413.344610054747,739.675730797366,326.331120742618,0.7943322016519313
GLSS-HF-3081-TP,-1166.07107353039,47.5542376014214,-1118.51683592897,0.9044098093343095
GLSS-HF-3162-TP,-206.401672843585,779.936827157063,573.535154313478,0.7717705716914257
GLSS-HF-6504-TP,644.867097130768,2100.26790274465,2745.13499987542,0.5336030704723035
GLSS-HF-6658-TP,-495.775846104921,635.496942360169,139.721096255248,0.8106724379861507
GLSS-HF-B972-TP,-538.042852260974,713.963208131896,175.920355870922,0.8075498771653101
GLSS-HF-BCDE-TP,-1092.62763000302,-33.8733514543108,-1126.50098145733,0.9049092307517431
GLSS-HF-DE05-TP,-1170.23156662184,-651.552581605085,-1821.78414822693,0.943562115319152
GLSS-HF-DF35-TP,-881.680042998355,1.11517194572441,-880.564871052631,0.888958401717252
GLSS-HF-EE74-TP,-836.63924167187,68.9233734633996,-767.715868208471,0.881250252014099
GLSS-LU-0B10-TP,-706.487807755388,392.562394016191,-313.925413739196,0.8478354073548651
GLSS-LU-0B12-TP,263.769735716529,1173.86789812316,1437.63763383969,0.685128867162296
GLSS-LU-0B13-TP,-359.155071996442,735.320435089953,376.165363093511,0.7898671922193521
GLSS-LU-00B9-TP,51.1349859124028,578.606044733505,629.741030645908,0.766497945063534
GLSS-LU-00C1-TP,-529.512827550285,135.685754192226,-393.827073358058,0.8539961718293764
GLSS-LU-00C2-TP,-492.562790248568,169.890221460603,-322.672568787965,0.848515551342638
GLSS-MD-LP04-TP,5.64632565245359,973.362399748282,979.008725400736,0.7325782428137275
GLSS-SM-R056-TP,-726.932469413994,100.122109959134,-626.81035945486,0.8712864985486742
GLSS-SM-R060-TP,-681.514017102273,826.921019830642,145.407002728368,0.8101834827188268
GLSS-SM-R061-TP,-586.515677421699,996.580542805817,410.064865384118,0.7868057219282218
GLSS-SM-R063-TP,283.286388211796,1715.32685315597,1998.61324136777,0.6228934423258708
GLSS-SM-R064-TP,-462.643594024139,911.415269302234,448.771675278095,0.7832862850070849
GLSS-SM-R065-TP,-699.57879203687,213.433907986942,-486.144884049928,0.860967945865789
GLSS-SM-R066-TP,-225.158116639367,726.25559092634,501.097474286973,0.7784883594282058
GLSS-SM-R067-TP,-128.742762429223,1427.49856782052,1298.7558053913,0.6998352584205498
GLSS-SM-R068-TP,15.4794093462615,234.328827271352,249.808236617613,0.8011056112078916
GLSS-SM-R070-TP,-1119.65726210279,-305.566649887117,-1425.2239119899,0.9226958000889894
GLSS-SM-R071-TP,-295.705268740775,47.014792355393,-248.690476385382,0.8427189915009579
GLSS-SM-R072-TP,-604.539783623838,400.234982140501,-204.304801483337,0.839193593004628
GLSS-SM-R095-TP,-419.961557149198,877.616242346941,457.654685197743,0.7824750211930253
GLSS-SM-R099-TP,-629.436661687395,570.423391731436,-59.0132699559593,0.827405244956636
GLSS-SM-R100-TP,34.7666068729885,634.711138505772,669.47774537876,0.7627387733034974
GLSS-SM-R101-TP,-601.915569752113,489.423685676156,-112.491884075957,0.8317883306727708
GLSS-SM-R103-TP,-672.832653137121,20.8557635776337,-651.976889559487,0.8730935470810743
GLSS-SM-R104-TP,-253.697708370325,572.286884857492,318.589176487167,0.7950220497392109
GLSS-SM-R106-TP,-682.498712963216,530.080008012699,-152.418704950517,0.8350273120408791
GLSS-SM-R107-TP,-914.51452019716,424.272618032871,-490.24190216429,0.8612736951245019
GLSS-SM-R108-TP,1032.07113306264,1680.03297615122,2712.10410921386,0.5376973723157269
GLSS-SM-R109-TP,175.967926224815,1290.60736542033,1466.57529164514,0.6820285688477744
GLSS-SM-R110-TP,-198.330485966553,911.364280214869,713.033794248315,0.7585884782177538
